_id: 67007855bff50e2c87c7b320, age: 12, school: IEP Exitus, typeOfSchool: Particular, province: Piura, district: Piura, P1: false, P2: false, P3: true, P4: false, P5: false, P6: false, P7: false, P8: true, P9: false, P10: false, P11: false, P12: true, P13: false, P14: false, P15: false, P16: true, P17: false, P18: false, P19: false, P20: false, P21: false, P22: false, P23: false, P24: true, P25: false, P26: false, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b4ce, age: 12, school: IE San José, typeOfSchool: Estatal, province: Piura, district: true, P1: false, P2: false, P3: true, P4: true, P5: false, P6: true, P7: false, P8: true, P9: true, P10: false, P11: false, P12: true, P13: false, P14: true, P15: false, P16: false, P17: false, P18: true, P19: false, P20: false, P21: true, P22: false, P23: false, P24: false, P25: true, P26: false, P27: false, P28: true, P29: false, P30: true
_id: 67007858bff50e2c87c7b4cf, age: 16, school: IE San José, typeOfSchool: Estatal, province: Piura, district: false, P1: false, P2: false, P3: true, P4: true, P5: true, P6: false, P7: true, P8: false, P9: true, P10: false, P11: true, P12: false, P13: true, P14: false, P15: true, P16: false, P17: true, P18: false, P19: false, P20: false, P21: false, P22: false, P23: false, P24: false, P25: false, P26: false, P27: true, P28: false, P29: false, P30: false
_id: 67007858bff50e2c87c7b4d0, age: 16, school: IE San José, typeOfSchool: Estatal, province: Piura, district: 26 de Octubre, P1: false, P2: false, P3: true, P4: false, P5: false, P6: true, P7: true, P8: false, P9: true, P10: false, P11: false, P12: false, P13: false, P14: false, P15: false, P16: false, P17: true, P18: true, P19: false, P20: false, P21: false, P22: false, P23: false, P24: false, P25: false, P26: true, P27: false, P28: false, P29: true, P30: true
_id: 67007858bff50e2c87c7b4d1, age: 13, school: IE San José, typeOfSchool: Estatal, province: Piura, district: 26 de Octubre, P1: true, P2: false, P3: false, P4: false, P5: false, P6: false, P7: false, P8: true, P9: false, P10: false, P11: true, P12: true, P13: true, P14: false, P15: false, P16: false, P17: false, P18: false, P19: true, P20: false, P21: false, P22: false, P23: false, P24: false, P25: true, P26: true, P27: false, P28: true, P29: false, P30: true
_id: 67007858bff50e2c87c7b4d2, age: 13, school: IE San José, typeOfSchool: Estatal, province: Piura, district: 26 de Octubre, P1: false, P2: true, P3: false, P4: true, P5: true, P6: false, P7: true, P8: true, P9: false, P10: false, P11: true, P12: true, P13: true, P14: false, P15: true, P16: false, P17: true, P18: true, P19: false, P20: false, P21: true, P22: false, P23: false, P24: false, P25: true, P26: true, P27: false, P28: true, P29: true, P30: false
_id: 67007858bff50e2c87c7b4d3, age: 14, school: IE San José, typeOfSchool: Estatal, province: Piura, district: La Unión, P1: false, P2: true, P3: true, P4: false, P5: true, P6: true, P7: true, P8: false, P9: true, P10: true, P11: false, P12: true, P13: false, P14: false, P15: true, P16: true, P17: false, P18: false, P19: false, P20: false, P21: true, P22: false, P23: true, P24: false, P25: true, P26: false, P27: true, P28: false, P29: true, P30: true
_id: 67007858bff50e2c87c7b4d4, age: 13, school: IE San José, typeOfSchool: Estatal, province: Piura, district: 26 de Octubre, P1: true, P2: false, P3: true, P4: true, P5: true, P6: true, P7: false, P8: false, P9: false, P10: false, P11: true, P12: true, P13: false, P14: true, P15: false, P16: false, P17: true, P18: false, P19: false, P20: false, P21: true, P22: false, P23: false, P24: false, P25: false, P26: true, P27: false, P28: false, P29: true, P30: true
_id: 67007858bff50e2c87c7b4d5, age: 15, school: IE San José, typeOfSchool: Estatal, province: Piura, district: false, P1: true, P2: false, P3: false, P4: false, P5: true, P6: false, P7: true, P8: true, P9: false, P10: false, P11: true, P12: true, P13: false, P14: false, P15: true, P16: true, P17: false, P18: true, P19: false, P20: false, P21: true, P22: false, P23: true, P24: false, P25: false, P26: false, P27: false, P28: false, P29: false, P30: true
_id: 67007858bff50e2c87c7b4d6, age: 14, school: IE San José, typeOfSchool: Estatal, province: Piura, district: true, P1: false, P2: true, P3: true, P4: false, P5: true, P6: true, P7: true, P8: false, P9: true, P10: false, P11: true, P12: false, P13: false, P14: false, P15: true, P16: false, P17: true, P18: true, P19: false, P20: false, P21: true, P22: true, P23: false, P24: false, P25: true, P26: true, P27: true, P28: true, P29: true, P30: true
_id: 67007858bff50e2c87c7b4d7, age: 12, school: IE San José, typeOfSchool: Estatal, province: Piura, district: 26 de Octubre, P1: false, P2: true, P3: false, P4: false, P5: true, P6: true, P7: true, P8: false, P9: true, P10: true, P11: false, P12: false, P13: false, P14: false, P15: true, P16: true, P17: false, P18: false, P19: false, P20: false, P21: true, P22: false, P23: true, P24: true, P25: true, P26: true, P27: false, P28: false, P29: true, P30: false
_id: 67007858bff50e2c87c7b4d8, age: 13, school: IE San José, typeOfSchool: Estatal, province: Piura, district: 26 de Octubre, P1: false, P2: true, P3: true, P4: false, P5: false, P6: true, P7: false, P8: false, P9: true, P10: false, P11: false, P12: true, P13: false, P14: false, P15: false, P16: false, P17: true, P18: false, P19: false, P20: false, P21: false, P22: true, P23: false, P24: false, P25: false, P26: true, P27: false, P28: true, P29: false, P30: false
_id: 67007858bff50e2c87c7b4d9, age: 16, school: IE San José, typeOfSchool: Estatal, province: Piura, district: 26 de Octubre, P1: false, P2: true, P3: false, P4: false, P5: true, P6: true, P7: true, P8: false, P9: false, P10: false, P11: true, P12: false, P13: true, P14: true, P15: false, P16: false, P17: true, P18: true, P19: false, P20: false, P21: true, P22: false, P23: true, P24: true, P25: false, P26: false, P27: false, P28: false, P29: false, P30: false
_id: 67007858bff50e2c87c7b4da, age: 16, school: IE San José, typeOfSchool: Estatal, province: Piura, district: 26 de Octubre, P1: false, P2: true, P3: true, P4: true, P5: true, P6: false, P7: false, P8: false, P9: true, P10: true, P11: false, P12: true, P13: false, P14: false, P15: true, P16: false, P17: true, P18: true, P19: false, P20: false, P21: false, P22: false, P23: false, P24: false, P25: false, P26: false, P27: false, P28: true, P29: true, P30: false
_id: 67007858bff50e2c87c7b4db, age: 16, school: IE San José, typeOfSchool: Estatal, province: Piura, district: 26 de Octubre, P1: false, P2: false, P3: true, P4: true, P5: true, P6: false, P7: true, P8: true, P9: false, P10: false, P11: false, P12: false, P13: false, P14: true, P15: false, P16: false, P17: true, P18: false, P19: false, P20: false, P21: false, P22: false, P23: false, P24: false, P25: false, P26: false, P27: true, P28: false, P29: false, P30: true
_id: 67007858bff50e2c87c7b4dc, age: 14, school: IE San José, typeOfSchool: Estatal, province: Piura, district: true, P1: false, P2: true, P3: true, P4: false, P5: true, P6: false, P7: false, P8: false, P9: true, P10: true, P11: true, P12: true, P13: true, P14: false, P15: false, P16: false, P17: false, P18: false, P19: true, P20: false, P21: false, P22: true, P23: false, P24: false, P25: true, P26: false, P27: false, P28: true, P29: true, P30: false
_id: 67007858bff50e2c87c7b4dd, age: 15, school: IE San José, typeOfSchool: Estatal, province: Piura, district: false, P1: false, P2: false, P3: true, P4: false, P5: true, P6: true, P7: false, P8: true, P9: true, P10: false, P11: false, P12: false, P13: true, P14: false, P15: false, P16: true, P17: false, P18: true, P19: false, P20: true, P21: false, P22: false, P23: false, P24: true, P25: true, P26: false, P27: false, P28: false, P29: false, P30: false
_id: 67007858bff50e2c87c7b4de, age: 16, school: IE San José, typeOfSchool: Estatal, province: Piura, district: 26 de Octubre, P1: false, P2: false, P3: false, P4: true, P5: true, P6: true, P7: false, P8: false, P9: true, P10: true, P11: false, P12: false, P13: false, P14: false, P15: false, P16: true, P17: true, P18: false, P19: false, P20: false, P21: true, P22: true, P23: true, P24: false, P25: false, P26: false, P27: false, P28: false, P29: false, P30: false
_id: 67007859bff50e2c87c7b542, age: 15, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: false, P1: false, P2: false, P3: false, P4: false, P5: true, P6: true, P7: true, P8: false, P9: true, P10: true, P11: false, P12: true, P13: true, P14: true, P15: false, P16: false, P17: false, P18: true, P19: false, P20: false, P21: false, P22: false, P23: true, P24: false, P25: true, P26: true, P27: false, P28: true, P29: false, P30: false
_id: 67007859bff50e2c87c7b543, age: 15, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: Piura, P1: false, P2: false, P3: false, P4: true, P5: false, P6: false, P7: true, P8: false, P9: false, P10: false, P11: false, P12: false, P13: true, P14: false, P15: true, P16: true, P17: false, P18: false, P19: true, P20: false, P21: false, P22: true, P23: false, P24: false, P25: true, P26: true, P27: false, P28: true, P29: false, P30: false
_id: 67007859bff50e2c87c7b544, age: 15, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: Piura, P1: true, P2: true, P3: false, P4: false, P5: true, P6: false, P7: false, P8: false, P9: false, P10: false, P11: false, P12: true, P13: false, P14: true, P15: false, P16: true, P17: false, P18: false, P19: true, P20: true, P21: true, P22: false, P23: false, P24: false, P25: true, P26: false, P27: false, P28: true, P29: true, P30: true
_id: 67007859bff50e2c87c7b545, age: 13, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: Piura, P1: false, P2: false, P3: true, P4: true, P5: true, P6: false, P7: true, P8: false, P9: true, P10: false, P11: false, P12: true, P13: true, P14: false, P15: false, P16: true, P17: false, P18: false, P19: false, P20: false, P21: false, P22: true, P23: false, P24: false, P25: false, P26: true, P27: false, P28: false, P29: false, P30: false
_id: 67007859bff50e2c87c7b546, age: 13, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: Piura, P1: false, P2: true, P3: false, P4: false, P5: true, P6: false, P7: true, P8: false, P9: true, P10: false, P11: true, P12: false, P13: false, P14: true, P15: true, P16: false, P17: true, P18: true, P19: true, P20: true, P21: false, P22: true, P23: true, P24: false, P25: true, P26: false, P27: false, P28: false, P29: false, P30: false
_id: 67007859bff50e2c87c7b547, age: 14, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: false, P1: false, P2: true, P3: false, P4: false, P5: true, P6: true, P7: false, P8: false, P9: false, P10: true, P11: false, P12: false, P13: true, P14: false, P15: false, P16: false, P17: true, P18: true, P19: true, P20: true, P21: false, P22: false, P23: false, P24: false, P25: false, P26: true, P27: false, P28: false, P29: false, P30: true
_id: 67007859bff50e2c87c7b548, age: 15, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: true, P1: false, P2: false, P3: false, P4: true, P5: true, P6: true, P7: true, P8: false, P9: true, P10: false, P11: false, P12: true, P13: false, P14: true, P15: true, P16: false, P17: false, P18: false, P19: false, P20: true, P21: false, P22: false, P23: true, P24: false, P25: false, P26: true, P27: false, P28: true, P29: false, P30: true
_id: 67007859bff50e2c87c7b549, age: 15, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: La Unión, P1: true, P2: false, P3: false, P4: false, P5: true, P6: true, P7: true, P8: true, P9: true, P10: false, P11: false, P12: false, P13: false, P14: false, P15: false, P16: true, P17: true, P18: false, P19: true, P20: false, P21: true, P22: false, P23: false, P24: false, P25: true, P26: false, P27: false, P28: true, P29: true, P30: false
_id: 67007859bff50e2c87c7b54a, age: 14, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: false, P1: false, P2: false, P3: true, P4: false, P5: true, P6: false, P7: true, P8: false, P9: true, P10: true, P11: false, P12: true, P13: false, P14: false, P15: false, P16: true, P17: false, P18: true, P19: true, P20: false, P21: true, P22: false, P23: false, P24: false, P25: false, P26: true, P27: false, P28: true, P29: false, P30: true
_id: 67007859bff50e2c87c7b54b, age: 13, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: Piura, P1: true, P2: false, P3: true, P4: true, P5: true, P6: true, P7: true, P8: true, P9: false, P10: true, P11: false, P12: true, P13: false, P14: false, P15: true, P16: false, P17: false, P18: false, P19: true, P20: false, P21: true, P22: false, P23: true, P24: true, P25: false, P26: false, P27: false, P28: true, P29: true, P30: false
_id: 67007859bff50e2c87c7b54c, age: 16, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: true, P1: false, P2: false, P3: false, P4: false, P5: false, P6: true, P7: false, P8: false, P9: false, P10: false, P11: true, P12: true, P13: true, P14: false, P15: false, P16: true, P17: false, P18: false, P19: true, P20: false, P21: true, P22: false, P23: false, P24: true, P25: false, P26: true, P27: false, P28: false, P29: true, P30: true
_id: 67007859bff50e2c87c7b54d, age: 16, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: Piura, P1: true, P2: true, P3: true, P4: false, P5: false, P6: true, P7: false, P8: false, P9: true, P10: false, P11: false, P12: false, P13: false, P14: true, P15: false, P16: false, P17: true, P18: false, P19: false, P20: false, P21: true, P22: true, P23: false, P24: true, P25: true, P26: true, P27: false, P28: true, P29: true, P30: false
_id: 67007859bff50e2c87c7b54e, age: 15, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: true, P1: true, P2: false, P3: false, P4: false, P5: true, P6: false, P7: true, P8: true, P9: false, P10: false, P11: true, P12: false, P13: true, P14: true, P15: true, P16: false, P17: true, P18: true, P19: false, P20: true, P21: false, P22: false, P23: false, P24: false, P25: false, P26: false, P27: false, P28: false, P29: true, P30: true
_id: 67007859bff50e2c87c7b54f, age: 16, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: Piura, P1: false, P2: false, P3: false, P4: true, P5: true, P6: true, P7: true, P8: false, P9: false, P10: false, P11: true, P12: false, P13: false, P14: false, P15: false, P16: true, P17: false, P18: false, P19: false, P20: true, P21: true, P22: false, P23: false, P24: false, P25: true, P26: true, P27: false, P28: true, P29: false, P30: false
_id: 67007859bff50e2c87c7b550, age: 13, school: IE Sagrado Corazón de Jesús, typeOfSchool: Estatal, province: Piura, district: Piura, P1: false, P2: false, P3: false, P4: false, P5: false, P6: false, P7: false, P8: false, P9: true, P10: true, P11: true, P12: false, P13: true, P14: false, P15: true, P16: false, P17: true, P18: false, P19: false, P20: false, P21: true, P22: false, P23: false, P24: false, P25: false, P26: false, P27: false, P28: false, P29: true, P30: true
